knesset,name_he,cbs_semel,valid_votes,eligible,voters,right_bloc_votes,right_bloc_share,top_party,top_party_share,turnout,he_join_key,settlement_id
18,ניצנים,359,255,363,258,137,0.5372549019607843,כן,0.49411764705882355,0.7107438016528925,ניצנים,
18,"גבעת ניל""י",360,234,323,237,173,0.7393162393162394,מחל,0.36752136752136755,0.7337461300309598,גבעת ניל י,
18,רוחמה,362,297,446,299,111,0.37373737373737376,מרצ,0.37373737373737376,0.6704035874439462,רוחמה,
18,חפץ חיים,363,240,287,240,232,0.9666666666666667,ט,0.32916666666666666,0.8362369337979094,חפץ חיים,
18,כפר אוריה,364,236,317,238,149,0.6313559322033898,מחל,0.326271186440678,0.750788643533123,כפר אוריה,
18,בית קשת,365,183,286,185,73,0.3989071038251366,כן,0.36065573770491804,0.6468531468531469,בית קשת,
18,שמיר,366,393,586,393,148,0.37659033078880405,כן,0.3333333333333333,0.6706484641638225,שמיר,
18,עין העמק,367,322,481,323,236,0.7329192546583851,מחל,0.3105590062111801,0.6715176715176715,עין העמק,
18,ביריה,368,335,501,336,280,0.835820895522388,שס,0.3194029850746269,0.6706586826347305,ביריה,
18,גלעד (אבן יצחק),369,238,342,240,110,0.46218487394957986,כן,0.4117647058823529,0.7017543859649122,גלעד אבן יצחק,
18,גזר,370,159,329,159,73,0.4591194968553459,כן,0.3710691823899371,0.48328267477203646,גזר,
18,רמות נפתלי,372,255,374,255,129,0.5058823529411764,אמת,0.3137254901960784,0.6818181818181818,רמות נפתלי,
18,בית הלוי,373,331,433,333,180,0.5438066465256798,כן,0.39274924471299094,0.76905311778291,בית הלוי,
18,חוקוק,374,188,326,189,54,0.2872340425531915,אמת,0.4521276595744681,0.5797546012269938,חוקוק,
18,מגל,375,403,500,404,220,0.5459057071960298,כן,0.48883374689826303,0.808,מגל,
18,עברון,376,457,606,461,94,0.20568927789934355,אמת,0.43544857768052514,0.7607260726072608,עברון,
18,המעפיל,377,316,451,320,118,0.37341772151898733,מרצ,0.36075949367088606,0.7095343680709535,המעפיל,
18,משגב עם,378,125,202,125,37,0.296,אמת,0.44,0.6188118811881188,משגב עם,
18,גאולים,379,412,587,416,282,0.6844660194174758,כן,0.3131067961165049,0.7086882453151618,גאולים,
18,להבות הבשן,380,299,439,303,100,0.33444816053511706,מרצ,0.4080267558528428,0.6902050113895216,להבות הבשן,
18,מכמורת,382,659,986,661,343,0.5204855842185129,כן,0.3930197268588771,0.6703853955375254,מכמורת,
18,"עין הנצי""ב",383,324,419,325,282,0.8703703703703703,ב,0.4382716049382716,0.7756563245823389,עין הנצי ב,
18,עמיעד,385,278,475,278,142,0.5107913669064749,כן,0.4892086330935252,0.5852631578947368,עמיעד,
18,בני דרור,386,715,983,724,457,0.6391608391608392,כן,0.45174825174825173,0.7365208545269583,בני דרור,
18,כפר מונש,387,464,624,471,268,0.5775862068965517,כן,0.41594827586206895,0.7548076923076923,כפר מונש,
18,כפר קיש,388,181,265,182,106,0.585635359116022,כן,0.4088397790055249,0.6867924528301886,כפר קיש,
18,בצרה,389,491,640,491,302,0.615071283095723,כן,0.4623217922606925,0.7671875,בצרה,
18,רגבה,390,522,699,526,280,0.5363984674329502,כן,0.4425287356321839,0.7525035765379113,רגבה,
18,גלאון,393,245,361,247,61,0.24897959183673468,מרצ,0.5428571428571428,0.6842105263157895,גלאון,
18,שובל,394,373,562,378,143,0.38337801608579086,כן,0.34316353887399464,0.6725978647686833,שובל,
18,משמר הנגב,395,392,662,392,151,0.3852040816326531,אמת,0.45408163265306123,0.5921450151057401,משמר הנגב,
18,נבטים,396,349,501,353,198,0.5673352435530086,אמת,0.335243553008596,0.7045908183632734,נבטים,
18,חצרים,397,531,729,533,225,0.423728813559322,אמת,0.3954802259887006,0.7311385459533608,חצרים,
18,שרשרת,398,143,224,145,129,0.9020979020979021,מחל,0.35664335664335667,0.6473214285714286,שרשרת,
18,בארי,399,578,757,583,145,0.2508650519031142,אמת,0.583044982698962,0.7701453104359313,בארי,
18,אבן שמואל,400,264,329,264,257,0.9734848484848485,ט,0.30303030303030304,0.8024316109422492,אבן שמואל,
18,ניר יצחק,402,356,513,356,81,0.22752808988764045,מרצ,0.547752808988764,0.6939571150097466,ניר יצחק,
18,אורים,403,246,411,247,95,0.3861788617886179,אמת,0.3902439024390244,0.6009732360097324,אורים,
18,נווה אילן,405,192,337,194,110,0.5729166666666666,כן,0.3645833333333333,0.5756676557863502,נווה אילן,
18,חצור-אשדוד,406,423,603,425,133,0.3144208037825059,מרצ,0.491725768321513,0.7048092868988391,חצור אשדוד,
18,דברת,407,161,248,161,82,0.5093167701863354,כן,0.40372670807453415,0.6491935483870968,דברת,
18,נאות מרדכי,408,314,459,314,128,0.40764331210191085,אמת,0.40764331210191085,0.6840958605664488,נאות מרדכי,
18,יחיעם,409,257,376,258,84,0.32684824902723736,מרצ,0.39299610894941633,0.6861702127659575,יחיעם,
18,צאלים,413,247,367,252,91,0.3684210526315789,אמת,0.4574898785425101,0.6866485013623979,צאלים,
18,קלחים,414,147,219,147,90,0.6122448979591837,אמת,0.29931972789115646,0.6712328767123288,קלחים,
18,שוקדה,415,125,183,125,113,0.904,מחל,0.368,0.6830601092896175,שוקדה,
18,מעין ברוך,416,219,338,219,84,0.3835616438356164,אמת,0.4474885844748858,0.6479289940828402,מעין ברוך,
18,יקום,417,376,491,379,115,0.3058510638297872,מרצ,0.40425531914893614,0.7718940936863544,יקום,
18,בני ציון,418,525,663,526,357,0.68,כן,0.4685714285714286,0.7933634992458521,בני ציון,
18,סעד,419,424,530,424,332,0.7830188679245284,ב,0.3938679245283019,0.8,סעד,
18,משאבי שדה,421,301,460,302,113,0.3754152823920266,אמת,0.4418604651162791,0.6565217391304348,משאבי שדה,
18,חרב לאת,422,349,450,353,234,0.670487106017192,כן,0.4269340974212034,0.7844444444444445,חרב לאת,
18,העוגן,423,400,565,404,145,0.3625,מרצ,0.3625,0.7150442477876107,העוגן,
18,גבים,424,209,279,212,79,0.37799043062200954,אמת,0.3875598086124402,0.7598566308243727,גבים,
18,משמרת,425,430,531,434,243,0.5651162790697675,כן,0.4325581395348837,0.8173258003766478,משמרת,
18,עין כרמל,426,262,354,264,80,0.3053435114503817,אמת,0.5038167938931297,0.7457627118644068,עין כרמל,
18,כפר גלים,427,49,79,50,27,0.5510204081632653,כן,0.30612244897959184,0.6329113924050633,כפר גלים,
18,ברור חיל,428,294,497,296,126,0.42857142857142855,אמת,0.42857142857142855,0.5955734406438632,ברור חיל,
18,אלוני אבא,429,344,411,347,199,0.5784883720930233,כן,0.48255813953488375,0.8442822384428224,אלוני אבא,
18,בית לחם הגלילית,430,388,515,390,234,0.6030927835051546,כן,0.4252577319587629,0.7572815533980582,בית לחם הגלילית,
18,דלתון,431,344,547,349,304,0.8837209302325582,מחל,0.3953488372093023,0.6380255941499086,דלתון,
18,שמרת,432,255,359,255,62,0.24313725490196078,מרצ,0.4627450980392157,0.7103064066852368,שמרת,
18,נחשולים,433,277,373,280,138,0.4981949458483754,כן,0.4657039711191336,0.7506702412868632,נחשולים,
18,החותרים,434,331,465,335,137,0.41389728096676737,אמת,0.44108761329305135,0.7204301075268817,החותרים,
18,נצר סרני,435,420,570,421,143,0.3404761904761905,אמת,0.4595238095238095,0.7385964912280701,נצר סרני,
18,עין דור,436,403,698,404,158,0.3920595533498759,מרצ,0.4044665012406948,0.5787965616045845,עין דור,
18,רשפים,437,269,357,270,79,0.2936802973977695,מרצ,0.36059479553903345,0.7563025210084033,רשפים,
18,שלוחות,439,264,386,265,226,0.8560606060606061,ב,0.4583333333333333,0.6865284974093264,שלוחות,
18,יסודות,440,231,255,236,227,0.9826839826839827,ג,0.8658008658008658,0.9254901960784314,יסודות,
18,גדעונה,442,100,162,100,83,0.83,מחל,0.41,0.6172839506172839,גדעונה,
18,כפר הנשיא,443,341,617,342,144,0.4222873900293255,אמת,0.375366568914956,0.5542949756888168,כפר הנשיא,
18,רגבים,444,207,344,209,90,0.43478260869565216,אמת,0.357487922705314,0.6075581395348837,רגבים,
18,רמות מנשה,445,442,597,446,166,0.3755656108597285,מרצ,0.3506787330316742,0.7470686767169179,רמות מנשה,
18,אודים,446,466,600,467,309,0.6630901287553648,כן,0.4721030042918455,0.7783333333333333,אודים,
18,נורדיה,447,1120,1540,1128,798,0.7125,כן,0.4303571428571429,0.7324675324675325,נורדיה,
18,בני עטרות,448,399,475,399,231,0.5789473684210527,כן,0.39849624060150374,0.84,בני עטרות,
18,נחלים,449,657,763,664,637,0.969558599695586,ב,0.5205479452054794,0.8702490170380078,נחלים,
18,בארות יצחק,450,261,369,261,227,0.8697318007662835,ב,0.4942528735632184,0.7073170731707317,בארות יצחק,
18,יזרעאל,452,334,561,339,161,0.4820359281437126,כן,0.44610778443113774,0.6042780748663101,יזרעאל,
18,יפתח,453,290,521,290,135,0.46551724137931033,כן,0.4068965517241379,0.5566218809980806,יפתח,
18,סער,454,241,381,241,81,0.3360995850622407,מרצ,0.3983402489626556,0.6325459317585301,סער,
18,שורש,456,349,484,352,203,0.5816618911174785,כן,0.38968481375358166,0.7272727272727273,שורש,
18,גזית,457,408,562,408,142,0.3480392156862745,מרצ,0.37745098039215685,0.7259786476868327,גזית,
18,רמת רזיאל,460,273,362,273,146,0.5347985347985348,כן,0.2673992673992674,0.7541436464088398,רמת רזיאל,
18,טל שחר,462,442,576,445,238,0.5384615384615384,כן,0.39819004524886875,0.7725694444444444,טל שחר,
18,געתון,463,266,424,269,82,0.3082706766917293,מרצ,0.38345864661654133,0.6344339622641509,געתון,
18,הראל,464,60,147,62,11,0.18333333333333332,מרצ,0.48333333333333334,0.4217687074829932,הראל,
18,צובה,465,372,535,373,102,0.27419354838709675,אמת,0.5591397849462365,0.697196261682243,צובה,
18,בית דגן,466,3007,4364,3042,2479,0.8244097106750915,מחל,0.354173594945128,0.6970669110907425,בית דגן,
18,קרית עקרון,469,4397,7337,4471,3358,0.7637025244484876,מחל,0.36502160564020925,0.6093771296170096,קרית עקרון,
18,אבו גוש,472,1503,3476,1553,195,0.12974051896207583,ד,0.3932135728542914,0.44677790563866515,אבו גוש,
18,אבו סנאן,473,4111,7147,4203,725,0.1763561177329117,ו,0.38725370955971783,0.5880789142297468,אבו סנאן,
18,דחי,475,137,355,143,3,0.021897810218978103,ד,0.5401459854014599,0.4028169014084507,דחי,
18,אכסאל,478,2718,6755,2766,53,0.01949963208241354,ו,0.394775570272259,0.4094744633604737,אכסאל,
18,בית ג'ן,480,4678,6620,4710,2050,0.43822146216331764,כן,0.2443351859769132,0.7114803625377644,בית ג ן,
18,מגאר,481,4252,11868,4365,1143,0.26881467544684856,ו,0.2391815616180621,0.3677957532861476,מגאר,
18,בועיינה-נוג'ידאת,482,2463,4473,2516,70,0.028420625253755584,ד,0.3848964677222899,0.5624860272747597,בועיינה נוג ידאת,
18,ג'ולס,485,1862,3574,1876,1027,0.5515574650912997,כן,0.3216970998925886,0.5249020705092333,ג ולס,
18,ג'ש (גוש חלב),487,705,2043,729,136,0.19290780141843972,ו,0.2652482269503546,0.3568281938325991,ג ש גוש חלב,
18,דבוריה,489,3221,5136,3254,42,0.013039428748835765,עם,0.42409189692642035,0.6335669781931464,דבוריה,
18,דייר חנא,492,3991,5418,4001,158,0.039589075419694315,ו,0.4780756702580807,0.7384643779992617,דייר חנא,
18,עיר כרמל,494,7630,17253,7735,3319,0.43499344692005243,אמת,0.29698558322411533,0.44832782704457197,עיר כרמל,
18,חורפיש,496,2301,3404,2325,590,0.2564102564102564,אמת,0.5784441547153412,0.6830199764982373,חורפיש,
18,טייבה (בעמק),497,614,847,621,9,0.014657980456026058,ד,0.7084690553745928,0.7331759149940968,טייבה בעמק,
18,טורעאן,498,3843,6779,3904,183,0.047619047619047616,ו,0.47488940931563883,0.5758961498746128,טורעאן,
18,יפיע,499,4274,9724,4355,207,0.04843238184370613,ו,0.5023397285914833,0.44786096256684493,יפיע,
18,ירכא,502,5062,7742,5176,2183,0.4312524693796918,שס,0.2655077044646385,0.6685610953242056,ירכא,
18,כאבול,504,4605,5779,4639,27,0.005863192182410423,ו,0.44234527687296415,0.8027340370306282,כאבול,
18,כאוכב אבו אל-היג',505,1463,1901,1478,9,0.006151742993848257,ו,0.40464798359535203,0.7774855339295108,כאוכב אבו אל היג,
18,כפר יאסיף,507,4053,6137,4115,116,0.028620774734764372,ו,0.463853935356526,0.6705230568681766,כפר יאסיף,
18,כפר כמא,508,499,2065,535,223,0.4468937875751503,כן,0.4288577154308617,0.25907990314769974,כפר כמא,
18,כפר כנא,509,5897,10269,5964,197,0.03340681702560624,ד,0.3998643377988808,0.5807770961145194,כפר כנא,
18,כפר מנדא,510,5458,8229,5607,651,0.11927445950897765,עם,0.33638695492854526,0.6813707619394823,כפר מנדא,
18,עילוט,511,1470,3656,1515,91,0.06190476190476191,ו,0.45782312925170066,0.41438730853391686,עילוט,
18,כפר מצר,512,563,1286,580,105,0.18650088809946713,עם,0.3321492007104796,0.4510108864696734,כפר מצר,
18,עין ראפה,514,189,448,194,7,0.037037037037037035,ד,0.3915343915343915,0.4330357142857143,עין ראפה,
18,שגור,516,12748,17413,12834,389,0.030514590524003765,עם,0.39959209287731406,0.7370355481536783,שגור,
18,מזרעה,517,1263,2234,1284,35,0.027711797307996833,ו,0.39667458432304037,0.5747538048343778,מזרעה,
18,מעיליא,518,1313,2116,1344,187,0.14242193450114243,ד,0.4584920030464585,0.6351606805293005,מעיליא,
18,משהד,520,1987,3989,2010,85,0.042778057372924005,ד,0.3603422244589834,0.5038856856354976,משהד,
18,עין נקובא,521,385,1025,436,15,0.03896103896103896,עם,0.4597402597402597,0.4253658536585366,עין נקובא,
18,נחף,522,4093,5869,4116,296,0.07231859271927682,עם,0.3921329098460787,0.7013119781904924,נחף,
18,ניין,523,530,945,545,18,0.033962264150943396,ד,0.6830188679245283,0.5767195767195767,ניין,
18,נאעורה,524,592,1060,596,5,0.008445945945945946,ד,0.6976351351351351,0.5622641509433962,נאעורה,
18,סאג'ור,525,1261,2237,1272,554,0.4393338620142744,אמת,0.2775574940523394,0.5686186857398301,סאג ור,
18,סולם,526,944,1533,954,54,0.057203389830508475,ד,0.5127118644067796,0.6223091976516634,סולם,
18,שזור,527,154,242,156,83,0.538961038961039,מחל,0.35714285714285715,0.6446280991735537,שזור,
18,עוזייר,528,448,1331,456,29,0.06473214285714286,עם,0.45535714285714285,0.34259954921111946,עוזייר,
18,אעבלין,529,4242,6843,4309,258,0.06082036775106082,ו,0.4028760018859029,0.629694578401286,אעבלין,
18,עיילבון,530,2319,3211,2344,176,0.07589478223372143,ו,0.5502371711944803,0.7299906571161632,עיילבון,
18,עראבה,531,7719,11630,7728,115,0.014898302888975257,ו,0.4141728203135121,0.6644883920894239,עראבה,
18,עין מאהל,532,3538,6374,3562,106,0.029960429621254947,ו,0.35472018089316,0.5588327580796988,עין מאהל,
18,פסוטה,535,800,2188,807,255,0.31875,ד,0.2775,0.3688299817184644,פסוטה,
18,פקיעין (בוקייעה),536,2154,3487,2179,269,0.12488393686165274,אמת,0.2743732590529248,0.6248924577000287,פקיעין בוקייעה,
18,פוריידיס,537,2508,6412,2524,419,0.16706539074960128,עם,0.5307017543859649,0.3936369307548347,פוריידיס,
18,שעב,538,2194,3510,2215,141,0.06426618049225159,ו,0.4225159525979945,0.6310541310541311,שעב,
18,רומאנה,539,403,466,403,3,0.007444168734491315,ו,0.5583126550868487,0.8648068669527897,רומאנה,
18,ריחאניה,540,441,765,453,77,0.1746031746031746,אמת,0.4036281179138322,0.592156862745098,ריחאניה,
18,ג'סר א-זרקא,541,1418,6453,1437,31,0.021861777150916785,עם,0.6396332863187588,0.22268712226871223,ג סר א זרקא,
18,ריינה,542,3898,8594,3973,207,0.05310415597742432,ו,0.3540277065161621,0.4622992785664417,ריינה,
18,ראמה,543,2560,5323,2626,482,0.18828125,ו,0.348046875,0.49333082848018034,ראמה,
18,עין אל-אסד,546,233,517,235,97,0.41630901287553645,מחל,0.3090128755364807,0.45454545454545453,עין אל אסד,
18,טמרה (יזרעאל),547,504,741,508,52,0.10317460317460317,עם,0.3392857142857143,0.6855600539811066,טמרה יזרעאל,
18,גנות הדר,549,403,505,404,294,0.7295285359801489,כן,0.4466501240694789,0.8,גנות הדר,
18,ניר בנים,553,345,461,346,199,0.5768115942028985,כן,0.4608695652173913,0.7505422993492408,ניר בנים,
18,שדמה,555,214,307,217,131,0.6121495327102804,כן,0.48598130841121495,0.7068403908794788,שדמה,
18,בוסתן הגליל,559,282,389,284,160,0.5673758865248227,כן,0.3404255319148936,0.7300771208226221,בוסתן הגליל,
